datetime,sym,bid_price,bid_size,ask_price,ask_size
2025.05.23D19:53:10.043877598,IBM,258.85,2,258.91,2
2025.05.23D19:53:10.051069750,IBM,258.85,2,258.97,1
2025.05.23D19:53:10.095284882,IBM,258.85,2,258.97,2
2025.05.23D19:53:10.095500334,IBM,258.85,2,258.97,3
2025.05.23D19:53:10.123271343,IBM,258.85,1,258.97,3
2025.05.23D19:53:10.124073281,IBM,258.83,1,258.97,3
2025.05.23D19:53:10.124815005,IBM,258.83,1,258.9,1
2025.05.23D19:53:10.155157128,IBM,258.83,1,258.97,1
2025.05.23D19:53:10.155457828,IBM,258.83,1,258.97,2
2025.05.23D19:53:10.155523126,IBM,258.83,1,258.9,1
2025.05.23D19:53:10.180086316,IBM,258.83,1,258.97,1
2025.05.23D19:53:10.180286884,IBM,258.83,1,258.98,1
2025.05.23D19:53:10.240144130,IBM,258.83,1,258.98,1
2025.05.23D19:53:10.240194167,IBM,258.83,1,258.98,2
2025.05.23D19:53:10.531947595,IBM,258.83,1,258.9,1
2025.05.23D19:53:10.692819945,IBM,258.83,1,258.9,2
2025.05.23D19:53:11.071935842,IBM,258.83,1,258.9,1
2025.05.23D19:53:11.493743294,IBM,258.83,1,258.9,2
2025.05.23D19:53:12.216014780,IBM,258.84,1,258.9,2
2025.05.23D19:53:12.216084927,IBM,258.84,1,258.9,1
2025.05.23D19:53:12.216200126,IBM,258.84,1,258.9,2
2025.05.23D19:53:12.321285141,IBM,258.84,1,258.9,2
2025.05.23D19:53:12.321289964,IBM,258.84,1,258.9,2
2025.05.23D19:53:12.321555607,IBM,258.83,1,258.9,2
2025.05.23D19:53:12.344189381,IBM,258.83,1,258.9,1
2025.05.23D19:53:14.496684897,IBM,258.83,1,258.9,1
2025.05.23D19:53:14.496704960,IBM,258.83,1,258.98,1
2025.05.23D19:53:14.496800159,IBM,258.83,1,258.9,2
2025.05.23D19:53:15.178856015,IBM,258.83,2,258.9,2
2025.05.23D19:53:18.518267195,IBM,258.83,2,258.9,1
2025.05.23D19:53:18.537548061,IBM,258.83,2,258.87,1
2025.05.23D19:53:18.537989158,IBM,258.83,2,258.87,2
2025.05.23D19:53:18.635170073,IBM,258.83,2,258.86,1
2025.05.23D19:53:18.636573433,IBM,258.83,2,258.86,1
2025.05.23D19:53:18.636974328,IBM,258.83,2,258.87,2
2025.05.23D19:53:18.640447574,IBM,258.83,2,258.87,2
2025.05.23D19:53:19.340962440,IBM,258.83,3,258.87,2
2025.05.23D19:53:19.570332447,IBM,258.83,2,258.87,2
2025.05.23D19:53:19.882970529,IBM,258.82,3,258.87,2
2025.05.23D19:53:19.883717304,IBM,258.82,3,258.86,1
2025.05.23D19:53:19.883802460,IBM,258.82,3,258.86,1
2025.05.23D19:53:19.883842602,IBM,258.82,3,258.84,1
2025.05.23D19:53:19.883977872,IBM,258.82,3,258.84,2
2025.05.23D19:53:19.884304029,IBM,258.81,2,258.84,2
2025.05.23D19:53:19.884779782,IBM,258.81,2,258.83,1
2025.05.23D19:53:19.894247480,IBM,258.81,2,258.83,2
2025.05.23D19:53:19.895400021,IBM,258.79,1,258.83,2
2025.05.23D19:53:20.107494075,IBM,258.79,1,258.83,2
2025.05.23D19:53:20.697416074,IBM,258.79,1,258.83,3
2025.05.23D19:53:21.293106733,IBM,258.79,1,258.82,1
2025.05.23D19:53:21.463276029,IBM,258.79,1,258.82,3
2025.05.23D19:53:21.925289030,IBM,258.79,1,258.82,1
2025.05.23D19:53:21.927213624,IBM,258.77,1,258.82,1
2025.05.23D19:53:21.927649628,IBM,258.77,1,258.81,1
2025.05.23D19:53:21.928130734,IBM,258.77,1,258.8,1
2025.05.23D19:53:21.928591829,IBM,258.77,1,258.8,1
2025.05.23D19:53:21.928631946,IBM,258.77,1,258.79,1
2025.05.23D19:53:21.929819786,IBM,258.77,1,258.8,1
2025.05.23D19:53:21.945632309,IBM,258.77,1,258.81,1
2025.05.23D19:53:21.971188081,IBM,258.75,1,258.81,1
2025.05.23D19:53:24.898279775,IBM,258.75,1,258.81,2
2025.05.23D19:53:25.346244357,IBM,258.75,1,258.81,1
2025.05.23D19:53:25.347091302,IBM,258.76,1,258.81,1
2025.05.23D19:53:25.347382043,IBM,258.76,1,258.8,1
2025.05.23D19:53:25.347462217,IBM,258.76,1,258.8,2
2025.05.23D19:53:25.348404645,IBM,258.75,1,258.8,2
2025.05.23D19:53:26.471718935,IBM,258.75,1,258.79,1
2025.05.23D19:53:26.471849245,IBM,258.75,1,258.79,2
2025.05.23D19:53:27.824097869,IBM,258.74,2,258.79,2
2025.05.23D19:53:27.824849660,IBM,258.74,2,258.79,1
2025.05.23D19:53:27.824999994,IBM,258.74,2,258.79,2
2025.05.23D19:53:30.011015108,IBM,258.74,2,258.79,2
2025.05.23D19:53:30.350777549,IBM,258.74,2,258.78,1
2025.05.23D19:53:30.350912926,IBM,258.74,2,258.78,2
2025.05.23D19:53:35.374847510,IBM,258.74,1,258.78,2
2025.05.23D19:53:35.375298642,IBM,258.74,1,258.78,1
2025.05.23D19:53:35.375393792,IBM,258.74,1,258.77,1
2025.05.23D19:53:35.375484082,IBM,258.74,1,258.77,2
2025.05.23D19:53:35.375484082,IBM,258.74,1,258.77,1
2025.05.23D19:53:35.757110992,IBM,258.74,1,258.76,1
2025.05.23D19:53:35.900622086,IBM,258.74,1,258.75,1
2025.05.23D19:53:35.900737285,IBM,258.74,1,258.76,1
2025.05.23D19:53:35.900742361,IBM,258.74,1,258.76,1
2025.05.23D19:53:35.903137991,IBM,258.74,1,258.77,1
2025.05.23D19:53:35.903173050,IBM,258.74,1,258.76,1
2025.05.23D19:53:35.905288150,IBM,258.74,1,258.77,1
2025.05.23D19:53:35.905323191,IBM,258.74,1,258.75,1
2025.05.23D19:53:35.931641035,IBM,258.72,1,258.75,1
2025.05.23D19:53:35.931720993,IBM,258.71,1,258.75,1
2025.05.23D19:53:36.263925382,IBM,258.71,1,258.75,2
2025.05.23D19:53:39.083541043,IBM,258.71,1,258.74,1
2025.05.23D19:53:39.084042281,IBM,258.69,1,258.74,1
2025.05.23D19:53:39.084192612,IBM,258.69,1,258.74,2
2025.05.23D19:53:39.084353047,IBM,258.69,2,258.74,2
2025.05.23D19:53:39.084628688,IBM,258.69,2,258.75,3
2025.05.23D19:53:39.238449181,IBM,258.69,2,258.74,1
2025.05.23D19:53:39.798029103,IBM,258.69,2,258.74,2
2025.05.23D19:53:39.937450585,IBM,258.69,2,258.73,1
2025.05.23D19:53:39.937541045,IBM,258.69,1,258.73,1
2025.05.23D19:53:39.937630845,IBM,258.69,1,258.73,2
2025.05.23D19:53:39.938838760,IBM,258.67,1,258.73,2
2025.05.23D19:53:39.939344958,IBM,258.67,1,258.72,1
2025.05.23D19:53:39.940081738,IBM,258.67,1,258.71,1
2025.05.23D19:53:39.941936085,IBM,258.67,1,258.71,1
2025.05.23D19:53:39.943459706,IBM,258.67,1,258.72,1
2025.05.23D19:53:39.943514928,IBM,258.67,1,258.73,2
2025.05.23D19:53:39.944747763,IBM,258.67,1,258.72,1
2025.05.23D19:53:39.964980871,IBM,258.67,1,258.72,1
2025.05.23D19:53:40.042730655,IBM,258.67,1,258.72,1
2025.05.23D19:53:40.288820565,IBM,258.67,1,258.69,1
2025.05.23D19:53:40.289256598,IBM,258.67,1,258.69,2
2025.05.23D19:53:40.289381910,IBM,258.62,1,258.69,2
2025.05.23D19:53:40.289462125,IBM,258.62,1,258.69,1
2025.05.23D19:53:40.448480048,IBM,258.62,1,258.69,1
2025.05.23D19:53:40.627264917,IBM,258.62,1,258.69,1
2025.05.23D19:53:40.627335178,IBM,258.62,1,258.74,1
2025.05.23D19:53:40.627590690,IBM,258.62,1,258.69,2
2025.05.23D19:53:42.213564677,IBM,258.68,1,258.69,2
2025.05.23D19:53:42.213730104,IBM,258.62,1,258.69,2
2025.05.23D19:53:42.213895543,IBM,258.62,1,258.69,1
2025.05.23D19:53:42.214055909,IBM,258.63,1,258.69,1
2025.05.23D19:53:42.214055909,IBM,258.63,1,258.75,1
2025.05.23D19:53:42.214080908,IBM,258.68,1,258.75,1
2025.05.23D19:53:42.214486936,IBM,258.68,1,258.75,1
2025.05.23D19:53:42.314449502,IBM,258.63,1,258.75,1
2025.05.23D19:53:43.833324405,IBM,258.69,1,258.75,1
2025.05.23D19:53:43.833685269,IBM,258.69,1,258.78,1
2025.05.23D19:53:43.833755495,IBM,258.71,1,258.78,1
2025.05.23D19:53:43.833995931,IBM,258.72,1,258.78,1
2025.05.23D19:53:43.834101680,IBM,258.74,1,258.78,1
2025.05.23D19:53:43.834171432,IBM,258.74,2,258.78,1
2025.05.23D19:53:43.834191477,IBM,258.74,2,258.81,1
2025.05.23D19:53:43.834251588,IBM,258.75,1,258.81,1
2025.05.23D19:53:43.835118692,IBM,258.75,1,258.85,1
2025.05.23D19:53:43.835399254,IBM,258.75,1,258.86,1
2025.05.23D19:53:43.835474450,IBM,258.74,1,258.86,1
2025.05.23D19:53:43.835484590,IBM,258.75,1,258.86,1
2025.05.23D19:53:43.836050798,IBM,258.75,1,258.87,2
2025.05.23D19:53:44.128335391,IBM,258.71,1,258.87,2
2025.05.23D19:53:44.406040382,IBM,258.7,1,258.87,2
2025.05.23D19:53:44.495658379,IBM,258.7,1,258.87,2
2025.05.23D19:53:46.558625851,IBM,258.7,1,258.87,2
2025.05.23D19:53:47.235905462,IBM,258.7,2,258.87,2
2025.05.23D19:53:47.673455293,IBM,258.7,2,258.87,1
2025.05.23D19:53:47.673470366,IBM,258.7,2,258.78,1
2025.05.23D19:53:50.043517850,IBM,258.7,1,258.78,1
2025.05.23D19:53:50.063791019,IBM,258.7,1,258.78,1
2025.05.23D19:53:50.080470636,IBM,258.7,1,258.77,1
2025.05.23D19:53:50.080811506,IBM,258.7,1,258.77,1
2025.05.23D19:53:50.080911724,IBM,258.7,1,258.77,2
2025.05.23D19:53:50.139260405,IBM,258.7,1,258.71,1
2025.05.23D19:53:50.139325600,IBM,258.7,1,258.77,2
2025.05.23D19:53:50.139601301,IBM,258.7,1,258.77,2
2025.05.23D19:53:50.139706461,IBM,258.7,1,258.74,1
2025.05.23D19:53:50.139756579,IBM,258.63,2,258.74,1
2025.05.23D19:53:50.139756579,IBM,258.7,1,258.74,1
2025.05.23D19:53:50.139771665,IBM,258.63,2,258.71,1
2025.05.23D19:53:50.139851876,IBM,258.63,2,258.73,1
2025.05.23D19:53:50.140463291,IBM,258.63,2,258.72,1
2025.05.23D19:53:50.173983267,IBM,258.63,2,258.73,1
2025.05.23D19:53:50.352457161,IBM,258.63,2,258.73,2
2025.05.23D19:53:50.486455579,IBM,258.63,2,258.73,1
2025.05.23D19:53:53.791830719,IBM,258.63,3,258.73,1
2025.05.23D19:53:53.973557590,IBM,258.63,3,258.74,1
2025.05.23D19:53:53.973587660,IBM,258.73,1,258.74,1
2025.05.23D19:53:53.973627719,IBM,258.73,1,258.77,1
2025.05.23D19:53:53.973637791,IBM,258.73,1,258.73,2
2025.05.23D19:53:53.973933479,IBM,258.73,1,258.77,1
2025.05.23D19:53:53.973963594,IBM,258.73,1,258.77,1
2025.05.23D19:53:53.974359508,IBM,258.73,1,258.82,2
2025.05.23D19:53:54.001824795,IBM,258.74,1,258.82,2
2025.05.23D19:53:56.345123841,IBM,258.74,1,258.81,1
2025.05.23D19:53:56.345133826,IBM,258.73,1,258.81,1
2025.05.23D19:53:56.345148878,IBM,258.73,1,258.77,1
2025.05.23D19:53:56.345153875,IBM,258.73,1,258.74,1
2025.05.23D19:53:56.345604921,IBM,258.63,3,258.74,1
2025.05.23D19:53:56.345685088,IBM,258.63,3,258.81,1
2025.05.23D19:53:56.695115629,IBM,258.63,3,258.81,2
2025.05.23D19:53:58.397461336,IBM,258.68,1,258.81,2
2025.05.23D19:53:58.565590763,IBM,258.68,2,258.81,2
2025.05.23D19:53:58.566377670,IBM,258.68,3,258.81,2
2025.05.23D19:53:58.774808002,IBM,258.68,2,258.81,2
2025.05.23D19:54:00.011030834,IBM,258.68,2,258.81,2
2025.05.23D19:54:02.402990437,IBM,258.68,2,258.81,3
2025.05.23D19:54:02.406679164,IBM,258.68,2,258.81,2
2025.05.23D19:54:04.006280639,IBM,258.68,2,258.81,1
2025.05.23D19:54:04.006386096,IBM,258.68,2,258.82,2
2025.05.23D19:54:07.597831104,IBM,258.7,1,258.82,2
2025.05.23D19:54:08.695269192,IBM,258.7,1,258.82,2
2025.05.23D19:54:08.695670191,IBM,258.7,2,258.82,2
2025.05.23D19:54:08.695680171,IBM,258.7,2,258.89,1
2025.05.23D19:54:08.695705264,IBM,258.77,1,258.89,1
2025.05.23D19:54:08.876454806,IBM,258.77,1,258.89,1
2025.05.23D19:54:10.016073003,IBM,258.77,1,258.84,1
2025.05.23D19:54:10.016378835,IBM,258.77,1,258.84,1
2025.05.23D19:54:10.026748428,IBM,258.77,1,258.84,1
2025.05.23D19:54:10.029294884,IBM,258.77,1,258.84,1
2025.05.23D19:54:10.029374699,IBM,258.77,1,258.78,1
2025.05.23D19:54:10.029409708,IBM,258.77,1,258.78,1
2025.05.23D19:54:10.029490207,IBM,258.77,1,258.84,1
2025.05.23D19:54:10.033584660,IBM,258.72,1,258.84,1
2025.05.23D19:54:10.037178182,IBM,258.72,1,258.77,1
2025.05.23D19:54:10.037604205,IBM,258.72,1,258.84,1
2025.05.23D19:54:10.285909365,IBM,258.72,1,258.84,2
2025.05.23D19:54:11.104559924,IBM,258.72,1,258.83,1
2025.05.23D19:54:11.348264196,IBM,258.72,1,258.83,1
2025.05.23D19:54:14.930216864,IBM,258.72,1,258.83,1
2025.05.23D19:54:15.271728410,IBM,258.72,1,258.84,1
2025.05.23D19:54:15.271753464,IBM,258.72,1,258.84,1
2025.05.23D19:54:15.271793575,IBM,258.72,1,258.84,1
2025.05.23D19:54:15.279446815,IBM,258.72,2,258.84,1
2025.05.23D19:54:15.314404827,IBM,258.72,2,258.84,1
2025.05.23D19:54:15.918946513,IBM,258.72,2,258.84,2
2025.05.23D19:54:18.271878329,IBM,258.72,2,258.83,1
2025.05.23D19:54:18.272329365,IBM,258.72,2,258.83,2
2025.05.23D19:54:20.027124469,IBM,258.72,1,258.83,2
2025.05.23D19:54:20.027194687,IBM,258.72,1,258.83,2
2025.05.23D19:54:20.028447623,IBM,258.72,1,258.83,1
2025.05.23D19:54:20.028768420,IBM,258.72,1,258.8,1
2025.05.23D19:54:20.029415015,IBM,258.72,1,258.8,2
2025.05.23D19:54:20.039403733,IBM,258.72,1,258.8,1
2025.05.23D19:54:20.091006307,IBM,258.72,1,258.8,2
2025.05.23D19:54:20.847509420,IBM,258.7,1,258.8,2
2025.05.23D19:54:21.042743393,IBM,258.7,2,258.8,2
2025.05.23D19:54:21.042798494,IBM,258.7,2,258.8,1
2025.05.23D19:54:21.803621555,IBM,258.7,2,258.8,2
2025.05.23D19:54:22.859951837,IBM,258.7,2,258.8,1
2025.05.23D19:54:22.860006938,IBM,258.7,2,258.83,1
2025.05.23D19:54:27.831387011,IBM,258.7,2,258.83,1
2025.05.23D19:54:27.831511921,IBM,258.7,2,258.86,1
2025.05.23D19:54:27.832373967,IBM,258.7,3,258.86,1
2025.05.23D19:54:28.196213582,IBM,258.7,2,258.86,1
2025.05.23D19:54:28.644834832,IBM,258.7,2,258.83,1
2025.05.23D19:54:29.714652223,IBM,258.7,2,258.84,1
2025.05.23D19:54:29.717724546,IBM,258.7,2,258.86,1
2025.05.23D19:54:30.011061650,IBM,258.7,2,258.86,1
2025.05.23D19:54:30.034176598,IBM,258.7,2,258.84,1
2025.05.23D19:54:30.109490535,IBM,258.7,2,258.81,1
2025.05.23D19:54:30.109951562,IBM,258.7,2,258.81,2
2025.05.23D19:54:30.113375054,IBM,258.7,2,258.81,2
2025.05.23D19:54:30.164140401,IBM,258.7,2,258.81,1
2025.05.23D19:54:30.516187078,IBM,258.7,2,258.81,2
2025.05.23D19:54:31.190945769,IBM,258.7,3,258.81,2
2025.05.23D19:54:31.500446180,IBM,258.7,3,258.81,4
2025.05.23D19:54:31.799366568,IBM,258.7,3,258.81,3
2025.05.23D19:54:35.055579966,IBM,258.7,4,258.81,3
2025.05.23D19:54:43.246325717,IBM,258.7,5,258.81,3
2025.05.23D19:54:44.296962442,IBM,258.7,5,258.81,2
2025.05.23D19:54:44.297047560,IBM,258.7,5,258.81,1
2025.05.23D19:54:44.297047560,IBM,258.8,1,258.81,1
2025.05.23D19:54:44.297433548,IBM,258.8,1,258.89,1
2025.05.23D19:54:44.297433548,IBM,258.8,1,258.86,1
2025.05.23D19:54:44.298130191,IBM,258.7,5,258.89,1
2025.05.23D19:54:44.298571207,IBM,258.8,1,258.89,1
2025.05.23D19:54:44.358964794,IBM,258.8,2,258.89,1
2025.05.23D19:54:44.569219618,IBM,258.8,1,258.89,1
2025.05.23D19:54:45.387734691,IBM,258.81,1,258.89,1
2025.05.23D19:54:45.387789891,IBM,258.81,1,258.91,1
2025.05.23D19:54:45.389644505,IBM,258.81,2,258.91,1
2025.05.23D19:54:45.406063177,IBM,258.83,1,258.91,1
2025.05.23D19:54:45.406920301,IBM,258.83,1,258.92,1
2025.05.23D19:54:45.407742243,IBM,258.81,1,258.92,1
2025.05.23D19:54:45.408794703,IBM,258.83,1,258.92,1
2025.05.23D19:54:45.442565018,IBM,258.81,1,258.92,1
2025.05.23D19:54:45.442870711,IBM,258.81,2,258.92,1
2025.05.23D19:54:46.387660997,IBM,258.81,2,258.94,1
2025.05.23D19:54:46.387776293,IBM,258.81,2,258.92,1
2025.05.23D19:54:49.724831979,IBM,258.81,2,258.92,2
2025.05.23D19:54:50.097262170,IBM,258.81,1,258.92,2
2025.05.23D19:54:54.283345445,IBM,258.81,3,258.92,2
2025.05.23D19:54:59.045021388,IBM,258.81,3,258.92,2
2025.05.23D19:54:59.806140466,IBM,258.81,3,258.92,2
2025.05.23D19:54:59.806195629,IBM,258.81,3,258.92,1
2025.05.23D19:54:59.806195629,IBM,258.81,3,258.92,1
2025.05.23D19:54:59.806756960,IBM,258.81,3,258.98,2
2025.05.23D19:54:59.823556913,IBM,258.81,3,258.98,2
2025.05.23D19:55:00.007990154,IBM,258.81,3,258.92,1
2025.05.23D19:55:00.008175657,IBM,258.81,3,258.92,2
2025.05.23D19:55:00.011087534,IBM,258.81,3,258.92,2
2025.05.23D19:55:00.014175339,IBM,258.81,1,258.92,2
2025.05.23D19:55:00.014630957,IBM,258.81,1,258.92,2
2025.05.23D19:55:00.014636109,IBM,258.81,1,258.82,1
2025.05.23D19:55:00.014726229,IBM,258.81,1,258.92,2
2025.05.23D19:55:00.016561069,IBM,258.78,1,258.92,2
2025.05.23D19:55:00.016906363,IBM,258.78,1,258.92,2
2025.05.23D19:55:00.016906363,IBM,258.78,1,258.92,1
2025.05.23D19:55:00.021231632,IBM,258.78,1,258.81,1
2025.05.23D19:55:00.021677678,IBM,258.78,1,258.92,1
2025.05.23D19:55:00.025120943,IBM,258.78,1,258.9,1
2025.05.23D19:55:00.043605205,IBM,258.78,1,258.92,1
2025.05.23D19:55:00.082061222,IBM,258.78,1,258.9,1
2025.05.23D19:55:00.082241593,IBM,258.78,1,258.89,1
2025.05.23D19:55:00.181743089,IBM,258.78,1,258.92,2
2025.05.23D19:55:00.186329024,IBM,258.78,1,258.92,2
2025.05.23D19:55:00.219312410,IBM,258.78,1,258.91,1
2025.05.23D19:55:00.326221404,IBM,258.78,1,258.91,2
2025.05.23D19:55:00.433822137,IBM,258.78,1,258.87,1
2025.05.23D19:55:00.464585316,IBM,258.78,1,258.91,1
2025.05.23D19:55:00.465011245,IBM,258.78,1,258.91,2
2025.05.23D19:55:00.795787387,IBM,258.77,1,258.91,2
2025.05.23D19:55:00.795867779,IBM,258.77,1,258.82,1
2025.05.23D19:55:00.795892636,IBM,258.77,1,258.81,1
2025.05.23D19:55:00.796298615,IBM,258.75,1,258.81,1
2025.05.23D19:55:00.796383780,IBM,258.75,1,258.81,2
2025.05.23D19:55:00.796398874,IBM,258.75,1,258.79,1
2025.05.23D19:55:00.796433941,IBM,258.75,1,258.78,1
2025.05.23D19:55:00.796499083,IBM,258.75,1,258.81,2
2025.05.23D19:55:00.796945155,IBM,258.75,1,258.81,1
2025.05.23D19:55:00.814000659,IBM,258.75,1,258.91,1
2025.05.23D19:55:00.814562024,IBM,258.75,1,258.91,2
2025.05.23D19:55:00.814777531,IBM,258.75,1,258.91,3
2025.05.23D19:55:00.957266152,IBM,258.75,1,258.79,1
2025.05.23D19:55:00.957341357,IBM,258.73,2,258.79,1
2025.05.23D19:55:00.957717172,IBM,258.73,2,258.79,2
2025.05.23D19:55:00.959351106,IBM,258.73,1,258.79,2
2025.05.23D19:55:01.044047571,IBM,258.73,1,258.79,1
2025.05.23D19:55:01.044047571,IBM,258.74,1,258.79,1
2025.05.23D19:55:01.044067418,IBM,258.74,1,258.83,1
2025.05.23D19:55:01.044067418,IBM,258.74,1,258.91,2
2025.05.23D19:55:01.044343169,IBM,258.75,1,258.91,2
2025.05.23D19:55:01.045781501,IBM,258.75,1,258.91,3
2025.05.23D19:55:01.189317628,IBM,258.75,1,258.82,1
2025.05.23D19:55:01.223794547,IBM,258.75,1,258.9,1
2025.05.23D19:55:01.223869749,IBM,258.75,1,258.88,1
2025.05.23D19:55:01.230274994,IBM,258.75,1,258.87,1
2025.05.23D19:55:01.374106725,IBM,258.75,1,258.79,1
2025.05.23D19:55:01.374176942,IBM,258.74,1,258.79,1
2025.05.23D19:55:01.375475008,IBM,258.74,1,258.86,1
2025.05.23D19:55:01.392124592,IBM,258.75,1,258.86,1
2025.05.23D19:55:01.394109281,IBM,258.75,1,258.87,1
2025.05.23D19:55:01.409751538,IBM,258.75,1,258.79,1
2025.05.23D19:55:01.557642986,IBM,258.75,1,258.91,2
2025.05.23D19:55:01.565897592,IBM,258.75,1,258.91,2
2025.05.23D19:55:01.712957093,IBM,258.75,1,258.91,2
2025.05.23D19:55:03.064338709,IBM,258.75,1,258.91,3
2025.05.23D19:55:03.310127866,IBM,258.74,1,258.91,3
2025.05.23D19:55:03.442397150,IBM,258.73,1,258.91,3
2025.05.23D19:55:03.442537547,IBM,258.73,1,258.83,1
2025.05.23D19:55:03.442602655,IBM,258.73,1,258.83,2
2025.05.23D19:55:03.442773063,IBM,258.72,1,258.83,2
2025.05.23D19:55:03.442813239,IBM,258.73,1,258.83,2
2025.05.23D19:55:03.442938516,IBM,258.72,1,258.83,2
2025.05.23D19:55:03.443018689,IBM,258.73,1,258.83,2
2025.05.23D19:55:03.443138927,IBM,258.73,1,258.83,3
2025.05.23D19:55:03.443324408,IBM,258.72,1,258.83,3
2025.05.23D19:55:03.443384545,IBM,258.72,1,258.83,2
2025.05.23D19:55:04.242398509,IBM,258.72,1,258.83,3
2025.05.23D19:55:04.527952142,IBM,258.72,1,258.83,2
2025.05.23D19:55:06.404185855,IBM,258.73,1,258.83,2
2025.05.23D19:55:06.426183178,IBM,258.73,2,258.83,2
2025.05.23D19:55:06.607083070,IBM,258.73,2,258.83,1
2025.05.23D19:55:07.093073054,IBM,258.73,2,258.83,2
2025.05.23D19:55:07.147647745,IBM,258.73,2,258.83,1
2025.05.23D19:55:07.169639948,IBM,258.73,1,258.83,1
2025.05.23D19:55:08.254573246,IBM,258.73,1,258.83,2
2025.05.23D19:55:08.255580602,IBM,258.73,1,258.83,1
2025.05.23D19:55:08.332769041,IBM,258.73,2,258.83,1
2025.05.23D19:55:08.703670467,IBM,258.73,1,258.83,1
2025.05.23D19:55:09.636316957,IBM,258.73,1,258.82,1
2025.05.23D19:55:09.636788026,IBM,258.73,1,258.82,2
2025.05.23D19:55:09.668543463,IBM,258.73,2,258.82,2
2025.05.23D19:55:09.672192151,IBM,258.73,2,258.81,1
2025.05.23D19:55:09.828664035,IBM,258.73,1,258.81,1
2025.05.23D19:55:10.036473040,IBM,258.73,1,258.82,1
2025.05.23D19:55:10.036487994,IBM,258.73,1,258.82,1
2025.05.23D19:55:10.036518112,IBM,258.73,1,258.81,2
2025.05.23D19:55:10.036838813,IBM,258.73,1,258.81,2
2025.05.23D19:55:12.093656942,IBM,258.73,2,258.81,2
2025.05.23D19:55:12.695522324,IBM,258.73,1,258.81,2
2025.05.23D19:55:13.327068135,IBM,258.73,2,258.81,2
2025.05.23D19:55:13.435039784,IBM,258.73,1,258.81,2
2025.05.23D19:55:14.103182712,IBM,258.73,1,258.81,1
2025.05.23D19:55:14.103222794,IBM,258.73,1,258.81,1
2025.05.23D19:55:14.114810374,IBM,258.73,1,258.81,1
2025.05.23D19:55:14.115201301,IBM,258.73,1,258.81,1
2025.05.23D19:55:14.115221363,IBM,258.7,1,258.81,1
2025.05.23D19:55:14.189462785,IBM,258.71,1,258.81,1
2025.05.23D19:55:14.330512987,IBM,258.71,1,258.81,1
2025.05.23D19:55:14.330873804,IBM,258.71,1,258.81,1
2025.05.23D19:55:14.330994087,IBM,258.71,1,258.81,2
2025.05.23D19:55:14.331104434,IBM,258.71,1,258.81,1
2025.05.23D19:55:14.332081687,IBM,258.71,1,258.81,1
2025.05.23D19:55:15.961980063,IBM,258.71,1,258.77,1
2025.05.23D19:55:15.962000124,IBM,258.71,1,258.77,1
2025.05.23D19:55:15.962130458,IBM,258.71,1,258.77,2
2025.05.23D19:55:15.962451144,IBM,258.71,1,258.77,1
2025.05.23D19:55:15.962646654,IBM,258.7,1,258.77,1
2025.05.23D19:55:16.857829011,IBM,258.7,1,258.77,2
2025.05.23D19:55:17.238829387,IBM,258.7,1,258.77,1
2025.05.23D19:55:17.298020250,IBM,258.7,2,258.77,1
2025.05.23D19:55:17.298897183,IBM,258.7,2,258.74,1
2025.05.23D19:55:17.298972397,IBM,258.69,1,258.74,1
2025.05.23D19:55:17.299027504,IBM,258.69,1,258.74,2
2025.05.23D19:55:17.299032537,IBM,258.69,1,258.71,1
2025.05.23D19:55:17.299122746,IBM,258.69,1,258.74,2
2025.05.23D19:55:17.299428425,IBM,258.69,1,258.73,1
2025.05.23D19:55:17.301593552,IBM,258.69,1,258.74,1
2025.05.23D19:55:17.375128356,IBM,258.69,1,258.73,1
2025.05.23D19:55:17.915056516,IBM,258.69,1,258.78,1
2025.05.23D19:55:17.915452546,IBM,258.69,1,258.73,2
2025.05.23D19:55:17.917572583,IBM,258.69,1,258.78,1
2025.05.23D19:55:17.928964644,IBM,258.69,1,258.78,2
2025.05.23D19:55:18.524921018,IBM,258.72,1,258.78,2
2025.05.23D19:55:18.524976168,IBM,258.72,1,258.78,1
2025.05.23D19:55:19.025430536,IBM,258.69,1,258.78,1
2025.05.23D19:55:19.025565835,IBM,258.69,1,258.77,1
2025.05.23D19:55:19.032562446,IBM,258.69,1,258.78,2
2025.05.23D19:55:19.427054925,IBM,258.69,1,258.77,1
2025.05.23D19:55:22.901466956,IBM,258.69,2,258.77,1
2025.05.23D19:55:22.903652220,IBM,258.69,1,258.77,1
2025.05.23D19:55:23.331268369,IBM,258.69,1,258.82,2
2025.05.23D19:55:23.331644240,IBM,258.71,1,258.82,2
2025.05.23D19:55:23.333759249,IBM,258.69,1,258.82,2
2025.05.23D19:55:23.334781700,IBM,258.69,1,258.82,1
2025.05.23D19:55:23.338094564,IBM,258.7,1,258.82,1
2025.05.23D19:55:23.354799283,IBM,258.7,2,258.82,1
2025.05.23D19:55:23.397841571,IBM,258.7,1,258.82,1
2025.05.23D19:55:30.011108109,IBM,258.7,1,258.82,1
2025.05.23D19:55:31.597062211,IBM,258.7,1,258.77,1
2025.05.23D19:55:31.597813960,IBM,258.7,1,258.77,2
2025.05.23D19:55:31.598460593,IBM,258.7,1,258.77,1
2025.05.23D19:55:32.135366665,IBM,258.7,1,258.77,1
2025.05.23D19:55:32.135481997,IBM,258.7,1,258.74,1
